ObjID, ObjX, ObjY, ObjLen, ObjWidth, ObjVel, ObjCourse;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
