time, dist, trdist, phase, tmin, tmax, type, sf, vf, C0, C1, C2, C3, C4, C5, T, req_acc, acc, req_vel, vel;
0.049, 0, 160, 2, 0, 0, 1, 50, 20, 0, -8.83774e-08, -1.76755e-06, 7.28178, -4.66034, 0.994205, 4.6875, 0.358295, -1.76755e-06, 0.00900522, -8.83774e-08;
0.099, 6.95887e-05, 160, 2, 0, 0, 1, 50, 20, 0, 0.00432572, 0.0865161, 7.22728, -4.64991, 0.994675, 4.6748, 0.713877, 0.0865161, 0.017589, 0.00432572;
0.149, 0.000576501, 159.999, 2, 0, 0, 1, 50, 20, 0, 0.020249, 0.318466, 7.07928, -4.62097, 0.995786, 4.64053, 1.0621, 0.318466, 0.0449255, 0.020249;
0.199, 0.00209431, 159.998, 2, 0, 0, 1, 50, 20, 0, 0.056588, 0.726779, 6.80996, -4.56376, 0.996271, 4.58084, 1.39692, 0.726779, 0.101345, 0.056588;
0.249, 0.00512897, 159.995, 2, 0, 0, 1, 50, 20, 0, 0.0832423, 0.533087, 6.94977, -4.6078, 1.00164, 4.60024, 1.73868, 0.533087, 0.118488, 0.0832423;
0.299, 0.0109625, 159.989, 2, 0, 0, 1, 50, 20, 0, 0.238384, 3.10283, 4.9849, -3.99542, 0.9321, 4.28648, 1.98296, 3.10283, 0.399673, 0.238384;
0.349, 0.019543, 159.98, 2, 0, 0, 1, 50, 20, 0, 0.266936, 0.571042, 6.96573, -4.66507, 1.02303, 4.56003, 2.32545, 0.571042, 0.304098, 0.266936;
0.399, 0.0305128, 159.969, 2, 0, 0, 1, 50, 20, 0, 0.336387, 1.38903, 6.3829, -4.51342, 1.01423, 4.45009, 2.63898, 1.38903, 0.413723, 0.336387;
0.449, 0.0453073, 159.955, 2, 0, 0, 1, 50, 20, 0, 0.444804, 2.16834, 5.78535, -4.33707, 0.997751, 4.34684, 2.92286, 2.16834, 0.560363, 0.444804;
0.499, 0.0650237, 159.935, 2, 0, 0, 1, 50, 20, 0, 0.566577, 2.43546, 5.57776, -4.28712, 0.997112, 4.29954, 3.19642, 2.43546, 0.695233, 0.566577;
0.549, 0.0903433, 159.91, 2, 0, 0, 1, 50, 20, 0, 0.687032, 2.4091, 5.61139, -4.32486, 1.00986, 4.28262, 3.47162, 2.4091, 0.814412, 0.687032;
0.599, 0.121983, 159.878, 2, 0, 0, 1, 50, 20, 0, 0.805964, 2.37864, 5.64812, -4.36356, 1.02276, 4.26645, 3.7486, 2.37864, 0.931866, 0.805964;
0.649, 0.160957, 159.839, 3, 0, 0, 1, 50, 20, 0, 0.930496, 2.49063, 5.56284, -4.35635, 1.02847, 4.23578, 4.02133, 2.49063, 1.06189, 0.930496;
0.699, 0.20856, 159.791, 3, 0, 0, 1, 50, 20, 0, 1.07154, 2.82097, 5.28258, -4.27236, 1.02138, 4.18292, 4.28015, 2.82097, 1.21911, 1.07154;
0.749, 0.266178, 159.734, 3, 0, 0, 1, 50, 20, 0, 1.23433, 3.25573, 4.89416, -4.13948, 1.0048, 4.11968, 4.51971, 3.25573, 1.40315, 1.23433;
0.799, 0.335091, 159.665, 3, 0, 0, 1, 50, 20, 0, 1.41858, 3.68495, 4.49097, -3.99289, 0.984267, 4.05671, 4.7393, 3.68495, 1.60836, 1.41858;
0.849, 0.416326, 159.584, 3, 0, 0, 1, 50, 20, 0, 1.64561, 4.54073, 3.63697, -3.62626, 0.916194, 3.95796, 4.91665, 4.54073, 1.87712, 1.64561;
0.899, 0.51046, 159.49, 3, 0, 0, 1, 50, 20, 0, 1.95068, 5, 3.13361, -3.41421, 0.878941, 3.88446, 5, 5, 2.20453, 1.95068;
0.949, 0.617617, 159.382, 3, 0, 0, 1, 50, 20, 0, 2.27904, 5, 3.09439, -3.43144, 0.89294, 3.84285, 5, 5, 2.53283, 2.27904;
0.999, 0.737817, 159.262, 3, 0, 0, 1, 50, 20, 0, 2.5951, 5, 3.05176, -3.44386, 0.905431, 3.80356, 5, 5, 2.84884, 2.5951;
1.049, 0.871116, 159.129, 3, 0, 0, 1, 50, 20, 0, 2.88314, 5, 3.00865, -3.45145, 0.915895, 3.76839, 5, 5, 3.13683, 2.88314;
1.099, 1.01758, 158.982, 3, 0, 0, 1, 50, 20, 0, 3.14075, 5, 2.96656, -3.45508, 0.924452, 3.73743, 5, 5, 3.39438, 3.14075;
1.149, 1.17723, 158.823, 3, 0, 0, 1, 50, 20, 0, 3.38075, 4.79997, 3.15071, -3.57954, 0.961839, 3.72156, 5, 4.79997, 3.62461, 3.38075;
1.199, 1.35011, 158.65, 3, 0, 0, 1, 50, 20, 0, 3.6156, 4.69707, 3.22629, -3.64492, 0.985048, 3.70024, 5, 4.69707, 3.85441, 3.6156;
1.249, 1.53641, 158.464, 3, 0, 0, 1, 50, 20, 0, 3.85437, 4.77534, 3.09233, -3.5945, 0.980074, 3.66758, 5, 4.77534, 4.09692, 3.85437;
1.299, 1.73636, 158.264, 3, 0, 0, 1, 50, 20, 0, 4.10535, 5, 2.77821, -3.44001, 0.948825, 3.62555, 5, 5, 4.35875, 4.10535;
1.349, 1.95002, 158.05, 3, 0, 0, 1, 50, 20, 0, 4.37711, 5, 2.71605, -3.42698, 0.953228, 3.59513, 5, 5, 4.63043, 4.37711;
1.399, 2.17728, 157.823, 3, 0, 0, 1, 50, 20, 0, 4.67118, 5, 2.64411, -3.4082, 0.956624, 3.56274, 5, 5, 4.92441, 4.67118;
1.449, 2.41805, 157.582, 3, 0, 0, 1, 50, 20, 0, 4.96647, 5, 2.56688, -3.38427, 0.95851, 3.53076, 5, 5, 5.21961, 4.96647;
1.499, 2.67236, 157.328, 3, 0, 0, 1, 50, 20, 0, 5.23715, 5, 2.49161, -3.35767, 0.958814, 3.5019, 5, 5, 5.49019, 5.23715;
1.549, 2.9403, 157.06, 3, 0, 0, 1, 50, 20, 0, 5.49336, 5, 2.41634, -3.32825, 0.957774, 3.47498, 5, 5, 5.74631, 5.49336;
1.599, 3.22181, 156.778, 3, 0, 0, 1, 50, 20, 0, 5.7631, 5, 2.3328, -3.29265, 0.955206, 3.44706, 5, 5, 6.01595, 5.7631;
1.649, 3.51673, 156.483, 3, 0, 0, 1, 50, 20, 0, 6.03865, 5, 2.24282, -3.25122, 0.950941, 3.41895, 5, 5, 6.29139, 6.03865;
1.699, 3.8251, 156.175, 3, 0, 0, 1, 50, 20, 0, 6.30389, 5, 2.15171, -3.20635, 0.945184, 3.3923, 5, 5, 6.55651, 6.30389;
1.749, 4.1469, 155.853, 3, 0, 0, 1, 50, 20, 0, 6.57207, 5, 2.05502, -3.15583, 0.937632, 3.36575, 5, 5, 6.82457, 6.57207;
1.799, 4.48205, 155.518, 3, 0, 0, 1, 50, 20, 0, 6.83956, 5, 1.95393, -3.10012, 0.92828, 3.33964, 5, 5, 7.09193, 6.83956;
1.849, 4.83055, 155.169, 3, 0, 0, 1, 50, 20, 0, 7.10538, 5, 1.84878, -3.03932, 0.917096, 3.31407, 5, 5, 7.35763, 7.10538;
1.899, 5.19233, 154.808, 3, 0, 0, 1, 50, 20, 0, 7.37107, 5, 1.73896, -2.97297, 0.903948, 3.28887, 5, 5, 7.62318, 7.37107;
1.949, 5.56737, 154.433, 3, 0, 0, 1, 50, 20, 0, 7.63556, 5, 1.62484, -2.9012, 0.88881, 3.26414, 5, 5, 7.88753, 7.63556;
1.999, 5.95561, 154.044, 3, 0, 0, 1, 50, 20, 0, 7.89935, 5, 1.50621, -2.82377, 0.871584, 3.23982, 5, 5, 8.15117, 7.89935;
2.049, 6.35702, 153.643, 3, 0, 0, 1, 50, 20, 0, 8.16219, 5, 1.38313, -2.74065, 0.852213, 3.21592, 5, 5, 8.41386, 8.16219;
2.099, 6.77155, 153.228, 3, 0, 0, 1, 50, 20, 0, 8.42412, 5, 1.25558, -2.6517, 0.830622, 3.19243, 5, 5, 8.67564, 8.42412;
2.149, 7.19916, 152.801, 3, 0, 0, 1, 50, 20, 0, 8.68512, 5, 1.12354, -2.55683, 0.80674, 3.16934, 5, 5, 8.93647, 8.68512;
2.199, 7.63979, 152.36, 3, 0, 0, 1, 50, 20, 0, 8.94515, 5, 0.987009, -2.45595, 0.7805, 3.14664, 5, 5, 9.19633, 8.94515;
2.249, 8.0934, 151.907, 3, 0, 0, 1, 50, 20, 0, 9.20419, 5, 0.84599, -2.34898, 0.751832, 3.12434, 5, 5, 9.45519, 9.20419;
2.299, 8.55993, 151.44, 3, 0, 0, 1, 50, 20, 0, 9.4622, 5, 0.700482, -2.23581, 0.720668, 3.10241, 5, 5, 9.71303, 9.4622;
2.349, 9.03934, 150.961, 3, 0, 0, 1, 50, 20, 0, 9.71918, 5, 0.55049, -2.11637, 0.686941, 3.08086, 5, 5, 9.96982, 9.71918;
2.399, 9.53157, 150.468, 3, 0, 0, 1, 50, 20, 0, 9.97509, 5, 0.396021, -1.99058, 0.650587, 3.05968, 5, 5, 10.2255, 9.97509;
2.449, 10.0366, 149.963, 3, 0, 0, 1, 51.1495, 20, 0, 10.2299, 5, 0.056659, -1.61102, 0.518916, 3.10458, 5, 5, 10.4799, 10.2299;
2.499, 10.5543, 149.446, 3, 0, 0, 1, 52.4181, 20, 0, 10.4836, 5, -0.277164, -1.24282, 0.39384, 3.15564, 4.9846, 5, 10.7332, 10.4836;
2.549, 11.0847, 148.915, 3, 0, 0, 1, 53.6801, 20, 0, 10.736, 5, -0.586769, -0.910545, 0.284042, 3.20567, 4.95413, 5, 10.9853, 10.736;
2.599, 11.6276, 148.372, 3, 0, 0, 1, 54.9331, 20, 0, 10.9866, 5, -0.874011, -0.61047, 0.187572, 3.2546, 4.90968, 5, 11.2355, 10.9866;
2.649, 12.183, 147.817, 3, 0, 0, 1, 56.1735, 20, 0, 11.2347, 4.96164, -1.08475, -0.378665, 0.114613, 3.30386, 4.85497, 4.96164, 11.4814, 11.2347;
2.699, 12.7508, 147.249, 3, 0, 0, 1, 57.3989, 20, 0, 11.4798, 4.90139, -1.24592, -0.193217, 0.0576277, 3.35284, 4.79243, 4.90139, 11.7233, 11.4798;
2.749, 13.3307, 146.669, 3, 0, 0, 1, 58.6086, 20, 0, 11.7217, 4.83904, -1.38831, -0.0305351, 0.00897888, 3.40077, 4.72298, 4.83904, 11.9619, 11.7217;
2.799, 13.9227, 146.077, 3, 0, 0, 1, 59.8024, 20, 0, 11.9605, 4.77513, -1.51426, 0.11245, -0.0326162, 3.44767, 4.64741, 4.77513, 12.1973, 11.9605;
2.849, 14.5265, 145.474, 3, 0, 0, 1, 60.9793, 20, 0, 12.1959, 4.70756, -1.62215, 0.235867, -0.0675138, 3.49362, 4.56659, 4.70756, 12.4292, 12.1959;
2.899, 15.142, 144.858, 3, 0, 0, 1, 62.1381, 20, 0, 12.4276, 4.63533, -1.7118, 0.340717, -0.096284, 3.53867, 4.48142, 4.63533, 12.6573, 12.4276;
2.949, 15.769, 144.231, 3, 0, 0, 1, 63.2777, 20, 0, 12.6555, 4.55842, -1.7843, 0.428718, -0.119659, 3.58283, 4.39274, 4.55842, 12.8812, 12.6555;
2.999, 16.4072, 143.593, 3, 0, 0, 1, 64.397, 20, 0, 12.8794, 4.47723, -1.84123, 0.501781, -0.138381, 3.62609, 4.3013, 4.47723, 13.101, 12.8794;
3.049, 17.0566, 142.943, 3, 0, 0, 1, 65.4951, 20, 0, 13.099, 4.39234, -1.88426, 0.561758, -0.153133, 3.66843, 4.20779, 4.39234, 13.3163, 13.099;
3.099, 17.7169, 142.283, 3, 0, 0, 1, 66.5712, 20, 0, 13.3142, 4.30437, -1.91503, 0.610356, -0.164524, 3.70983, 4.11279, 4.30437, 13.5271, 13.3142;
3.149, 18.3877, 141.612, 3, 0, 0, 1, 67.6247, 20, 0, 13.5249, 4.2139, -1.93508, 0.64912, -0.173085, 3.75029, 4.01684, 4.2139, 13.7332, 13.5249;
3.199, 19.0691, 140.931, 3, 0, 0, 1, 68.6551, 20, 0, 13.731, 4.12154, -1.94583, 0.679424, -0.179277, 3.78979, 3.9204, 4.12154, 13.9347, 13.731;
3.249, 19.7606, 140.239, 3, 0, 0, 1, 69.662, 20, 0, 13.9324, 4.02781, -1.94855, 0.702481, -0.183495, 3.82833, 3.82384, 4.02781, 14.1314, 13.9324;
3.299, 20.462, 139.538, 3, 0, 0, 1, 70.6453, 20, 0, 14.1291, 3.93319, -1.94438, 0.71935, -0.186075, 3.86591, 3.72752, 3.93319, 14.3233, 14.1291;
3.349, 21.1732, 138.827, 3, 0, 0, 1, 71.6049, 20, 0, 14.321, 3.83812, -1.93435, 0.730951, -0.187302, 3.90252, 3.63171, 3.83812, 14.5105, 14.321;
3.399, 21.8939, 138.106, 3, 0, 0, 1, 72.5406, 20, 0, 14.5081, 3.74297, -1.91933, 0.738079, -0.187416, 3.93818, 3.53666, 3.74297, 14.6929, 14.5081;
3.449, 22.6238, 137.376, 3, 0, 0, 1, 73.4526, 20, 0, 14.6905, 3.64806, -1.9001, 0.741422, -0.18662, 3.97289, 3.44257, 3.64806, 14.8706, 14.6905;
3.499, 23.3627, 136.637, 3, 0, 0, 1, 74.341, 20, 0, 14.8682, 3.55368, -1.87735, 0.741568, -0.185084, 4.00665, 3.34963, 3.55368, 15.0436, 14.8682;
3.549, 24.1104, 135.89, 3, 0, 0, 1, 75.2061, 20, 0, 15.0412, 3.46007, -1.85166, 0.739025, -0.18295, 4.03949, 3.25796, 3.46007, 15.2119, 15.0412;
3.599, 24.8666, 135.133, 3, 0, 0, 1, 76.0479, 20, 0, 15.2096, 3.36744, -1.82354, 0.734228, -0.180337, 4.07142, 3.1677, 3.36744, 15.3757, 15.2096;
3.649, 25.6311, 134.369, 3, 0, 0, 1, 76.8669, 20, 0, 15.3734, 3.27594, -1.79344, 0.727551, -0.177346, 4.10244, 3.07893, 3.27594, 15.5349, 15.3734;
3.699, 26.4037, 133.596, 3, 0, 0, 1, 77.6633, 20, 0, 15.5327, 3.18572, -1.76175, 0.719311, -0.174058, 4.13258, 2.99173, 3.18572, 15.6898, 15.5327;
3.749, 27.1841, 132.816, 3, 0, 0, 1, 78.4376, 20, 0, 15.6875, 3.0969, -1.72879, 0.709784, -0.170545, 4.16186, 2.90618, 3.0969, 15.8402, 15.6875;
3.799, 27.9722, 132.028, 3, 0, 0, 1, 79.1899, 20, 0, 15.838, 3.00958, -1.69485, 0.699202, -0.166863, 4.19029, 2.8223, 3.00958, 15.9864, 15.838;
3.849, 28.7677, 131.232, 3, 0, 0, 1, 79.9209, 20, 0, 15.9842, 2.92383, -1.66018, 0.687768, -0.16306, 4.21788, 2.74015, 2.92383, 16.1283, 15.9842;
3.899, 29.5704, 130.43, 3, 0, 0, 1, 80.6308, 20, 0, 16.1262, 2.83972, -1.62498, 0.675653, -0.159177, 4.24467, 2.65974, 2.83972, 16.2661, 16.1262;
3.949, 30.3801, 129.62, 3, 0, 0, 1, 81.3202, 20, 0, 16.264, 2.75728, -1.58945, 0.663003, -0.155246, 4.27066, 2.58109, 2.75728, 16.3999, 16.264;
3.999, 31.1966, 128.803, 3, 0, 0, 1, 81.9893, 20, 0, 16.3979, 2.67656, -1.55375, 0.649944, -0.151295, 4.29588, 2.50421, 2.67656, 16.5298, 16.3979;
4.049, 32.0197, 127.98, 3, 0, 0, 1, 82.6387, 20, 0, 16.5277, 2.59757, -1.518, 0.636584, -0.147345, 4.32035, 2.4291, 2.59757, 16.6557, 16.5277;
4.099, 32.8492, 127.151, 3, 0, 0, 1, 83.2688, 20, 0, 16.6538, 2.52034, -1.48232, 0.623013, -0.143416, 4.34408, 2.35576, 2.52034, 16.7779, 16.6538;
4.149, 33.6849, 126.315, 3, 0, 0, 1, 83.88, 20, 0, 16.776, 2.44487, -1.44681, 0.609309, -0.139523, 4.3671, 2.28418, 2.44487, 16.8964, 16.776;
4.199, 34.5267, 125.473, 3, 0, 0, 1, 84.4728, 20, 0, 16.8946, 2.37115, -1.41155, 0.595539, -0.135676, 4.38941, 2.21434, 2.37115, 17.0114, 16.8946;
4.249, 35.3742, 124.626, 3, 0, 0, 1, 85.0476, 20, 0, 17.0095, 2.2992, -1.37663, 0.581759, -0.131887, 4.41105, 2.14623, 2.2992, 17.1228, 17.0095;
4.299, 36.2274, 123.773, 3, 0, 0, 1, 85.6048, 20, 0, 17.121, 2.22899, -1.34208, 0.568017, -0.128162, 4.43203, 2.07983, 2.22899, 17.2307, 17.121;
4.349, 37.0862, 122.914, 3, 0, 0, 1, 86.145, 20, 0, 17.229, 2.1605, -1.30797, 0.554352, -0.124507, 4.45236, 2.01512, 2.1605, 17.3354, 17.229;
4.399, 37.9502, 122.05, 3, 0, 0, 1, 86.6684, 20, 0, 17.3337, 2.09374, -1.27435, 0.5408, -0.120928, 4.47207, 1.95208, 2.09374, 17.4368, 17.3337;
4.449, 38.8194, 121.181, 3, 0, 0, 1, 87.1756, 20, 0, 17.4351, 2.02867, -1.24123, 0.527387, -0.117428, 4.49116, 1.89067, 2.02867, 17.535, 17.4351;
4.499, 39.6936, 120.306, 3, 0, 0, 1, 87.6669, 20, 0, 17.5334, 1.96527, -1.20865, 0.514138, -0.114008, 4.50967, 1.83088, 1.96527, 17.6301, 17.5334;
4.549, 40.5726, 119.427, 3, 0, 0, 1, 88.1428, 20, 0, 17.6286, 1.90352, -1.17664, 0.501073, -0.110671, 4.5276, 1.77267, 1.90352, 17.7223, 17.6286;
4.599, 41.4563, 118.544, 3, 0, 0, 1, 88.6036, 20, 0, 17.7207, 1.84339, -1.14522, 0.488206, -0.107417, 4.54497, 1.71602, 1.84339, 17.8115, 17.7207;
4.649, 42.3445, 117.655, 3, 0, 0, 1, 89.0498, 20, 0, 17.81, 1.78485, -1.11438, 0.475551, -0.104247, 4.56179, 1.66089, 1.78485, 17.8978, 17.81;
4.699, 43.2372, 116.763, 3, 0, 0, 1, 89.4818, 20, 0, 17.8964, 1.72788, -1.08416, 0.463119, -0.10116, 4.57809, 1.60726, 1.72788, 17.9814, 17.8964;
4.749, 44.134, 115.866, 3, 0, 0, 1, 89.8999, 20, 0, 17.98, 1.67244, -1.05454, 0.450917, -0.0981562, 4.59387, 1.55509, 1.67244, 18.0623, 17.98;
4.799, 45.035, 114.965, 3, 0, 0, 1, 90.3045, 20, 0, 18.0609, 1.61851, -1.02555, 0.438951, -0.0952346, 4.60916, 1.50436, 1.61851, 18.1406, 18.0609;
4.849, 45.94, 114.06, 3, 0, 0, 1, 90.696, 20, 0, 18.1392, 1.56606, -0.997175, 0.427226, -0.0923941, 4.62395, 1.45503, 1.56606, 18.2163, 18.1392;
4.899, 46.8488, 113.151, 3, 0, 0, 1, 91.0748, 20, 0, 18.215, 1.51505, -0.969421, 0.415745, -0.0896334, 4.63828, 1.40708, 1.51505, 18.2895, 18.215;
4.949, 47.7614, 112.239, 3, 0, 0, 1, 91.4412, 20, 0, 18.2882, 1.46545, -0.942285, 0.404509, -0.086951, 4.65215, 1.36046, 1.46545, 18.3603, 18.2882;
4.999, 48.6776, 111.322, 3, 0, 0, 1, 91.7955, 20, 0, 18.3591, 1.41724, -0.915764, 0.39352, -0.0843454, 4.66557, 1.31517, 1.41724, 18.4288, 18.3591;
5.049, 49.5972, 110.403, 3, 0, 0, 1, 92.1381, 20, 0, 18.4276, 1.37038, -0.889854, 0.382776, -0.0818148, 4.67857, 1.27115, 1.37038, 18.495, 18.4276;
5.099, 50.5202, 109.48, 3, 0, 0, 1, 92.4693, 20, 0, 18.4939, 1.32484, -0.864549, 0.372278, -0.0793576, 4.69114, 1.22838, 1.32484, 18.559, 18.4939;
5.149, 51.4465, 108.554, 3, 0, 0, 1, 92.7894, 20, 0, 18.5579, 1.2806, -0.839843, 0.362022, -0.0769719, 4.70331, 1.18684, 1.2806, 18.6209, 18.5579;
5.199, 52.3759, 107.624, 3, 0, 0, 1, 93.0988, 20, 0, 18.6198, 1.23761, -0.815728, 0.352008, -0.0746559, 4.71508, 1.14649, 1.23761, 18.6806, 18.6198;
5.249, 53.3084, 106.692, 3, 0, 0, 1, 93.3978, 20, 0, 18.6796, 1.19585, -0.792196, 0.342233, -0.0724078, 4.72646, 1.10731, 1.19585, 18.7384, 18.6796;
5.299, 54.2438, 105.756, 3, 0, 0, 1, 93.6866, 20, 0, 18.7373, 1.1553, -0.769239, 0.332693, -0.0702258, 4.73748, 1.06926, 1.1553, 18.7941, 18.7373;
5.349, 55.182, 104.818, 3, 0, 0, 1, 93.9656, 20, 0, 18.7931, 1.11591, -0.746848, 0.323386, -0.068108, 4.74813, 1.03232, 1.11591, 18.848, 18.7931;
5.399, 56.123, 103.877, 3, 0, 0, 1, 94.235, 20, 0, 18.847, 1.07767, -0.725013, 0.314307, -0.0660527, 4.75843, 0.996461, 1.07767, 18.9, 18.847;
5.449, 57.0666, 102.933, 3, 0, 0, 1, 94.4951, 20, 0, 18.899, 1.04055, -0.703725, 0.305453, -0.0640579, 4.76839, 0.961654, 1.04055, 18.9502, 18.899;
5.499, 58.0128, 101.987, 3, 0, 0, 1, 94.7463, 20, 0, 18.9493, 1.00451, -0.682974, 0.29682, -0.0621221, 4.77802, 0.927875, 1.00451, 18.9986, 18.9493;
5.549, 58.9615, 101.039, 3, 0, 0, 1, 94.9887, 20, 0, 18.9977, 0.969533, -0.662749, 0.288405, -0.0602434, 4.78732, 0.895096, 0.969533, 19.0454, 18.9977;
5.599, 59.9125, 100.087, 3, 0, 0, 1, 95.2226, 20, 0, 19.0445, 0.935588, -0.643042, 0.280201, -0.0584201, 4.79632, 0.863292, 0.935588, 19.0905, 19.0445;
5.649, 60.8659, 99.1341, 3, 0, 0, 1, 95.4482, 20, 0, 19.0896, 0.902648, -0.623841, 0.272207, -0.0566506, 4.80501, 0.832439, 0.902648, 19.134, 19.0896;
5.699, 61.8214, 98.1786, 3, 0, 0, 1, 95.6659, 20, 0, 19.1332, 0.870689, -0.605136, 0.264416, -0.0549333, 4.81341, 0.802511, 0.870689, 19.176, 19.1332;
5.749, 62.7791, 97.2209, 3, 0, 0, 1, 95.8758, 20, 0, 19.1752, 0.839685, -0.586917, 0.256826, -0.0532666, 4.82152, 0.773484, 0.839685, 19.2164, 19.1752;
5.799, 63.7389, 96.2611, 3, 0, 0, 1, 96.0782, 20, 0, 19.2156, 0.809612, -0.569174, 0.249431, -0.0516489, 4.82935, 0.745335, 0.809612, 19.2554, 19.2156;
5.849, 64.7006, 95.2994, 3, 21.4667, 24.4667, -1, 92.7994, 0, 0, 19.2547, 0.780445, -2.19163, 0.733483, -0.0949993, 11.3915, 0.636668, 0.780445, 19.291, 19.2547;
5.899, 65.6643, 94.3357, 3, 21.4667, 24.4667, -1, 91.8357, 0, 0, 19.2914, 0.734295, -2.20491, 0.746358, -0.0975958, 11.2942, 0.527352, 0.734295, 19.3254, 19.2914;
5.949, 66.6297, 93.3703, 3, 21.3667, 24.3667, -1, 90.8703, 0, 0, 19.3245, 0.662336, -2.1974, 0.752024, -0.0991586, 11.2168, 0.418419, 0.662336, 19.3549, 19.3245;
5.999, 67.5966, 92.4034, 3, 21.3667, 24.3667, -1, 89.9034, 0, 0, 19.3532, 0.574775, -2.17668, 0.753015, -0.100043, 11.1518, 0.310524, 0.574775, 19.3793, 19.3532;
6.049, 68.5649, 91.4351, 3, 21.2667, 24.2667, -1, 88.9351, 0, 0, 19.3772, 0.4794, -2.1487, 0.751382, -0.100543, 11.0936, 0.204025, 0.4794, 19.3985, 19.3772;
6.099, 69.5343, 90.4657, 3, 21.2667, 24.2667, -1, 87.9657, 0, 0, 19.3962, 0.380306, -2.11662, 0.748214, -0.100818, 11.0393, 0.0991258, 0.380306, 19.4126, 19.3962;
6.149, 70.5045, 89.4955, 3, 21.1667, 24.1667, -1, 86.9955, 0, 0, 19.4102, 0.279662, -2.0821, 0.744092, -0.10095, 10.9874, -0.00405203, 0.279662, 19.4216, 19.4102;
6.199, 71.4752, 88.5248, 3, 21.1667, 24.1667, -1, 86.0248, 0, 0, 19.4191, 0.178743, -2.04613, 0.739361, -0.100992, 10.9371, -0.105438, 0.178743, 19.4255, 19.4191;
6.249, 72.4463, 87.5537, 3, 21.0667, 24.0667, -1, 85.0537, 0, 0, 19.4231, 0.0783472, -2.00935, 0.734242, -0.100974, 10.8877, -0.204991, 0.0783472, 19.4245, 19.4231;
6.299, 73.4175, 86.5825, 3, 21.0667, 24.0667, -1, 84.0825, 0, 0, 19.422, -0.021021, -1.97216, 0.728876, -0.100918, 10.839, -0.302691, -0.021021, 19.4185, 19.422;
6.349, 74.3884, 85.6116, 3, 20.9667, 23.9667, -1, 83.1116, 0, 0, 19.4161, -0.119049, -1.93481, 0.723352, -0.100837, 10.7906, -0.39853, -0.119049, 19.4077, 19.4161;
6.399, 75.359, 84.641, 3, 20.9667, 23.9667, -1, 82.141, 0, 0, 19.4053, -0.215546, -1.89746, 0.717728, -0.100739, 10.7425, -0.492509, -0.215546, 19.3921, 19.4053;
6.449, 76.3289, 83.6711, 3, 20.8667, 23.8667, -1, 81.1711, 0, 0, 19.3898, -0.310397, -1.86021, 0.712041, -0.100631, 10.6946, -0.584633, -0.310397, 19.3719, 19.3898;
6.499, 77.2979, 82.7021, 3, 20.8667, 23.8667, -1, 80.2021, 0, 0, 19.3696, -0.403536, -1.82313, 0.706312, -0.100514, 10.6467, -0.674909, -0.403536, 19.3471, 19.3696;
6.549, 78.2658, 81.7342, 3, 20.7667, 23.7667, -1, 79.2342, 0, 0, 19.3448, -0.494927, -1.78625, 0.700556, -0.100392, 10.599, -0.763349, -0.494927, 19.3179, 19.3448;
6.599, 79.2324, 80.7676, 3, 20.7667, 23.7667, -1, 78.2676, 0, 0, 19.3156, -0.584552, -1.7496, 0.694781, -0.100265, 10.5512, -0.849964, -0.584552, 19.2842, 19.3156;
6.649, 80.1974, 79.8026, 3, 20.6667, 23.6667, -1, 77.3026, 0, 0, 19.282, -0.672407, -1.7132, 0.688994, -0.100135, 10.5036, -0.934765, -0.672407, 19.2462, 19.282;
6.699, 81.1606, 78.8394, 3, 20.6667, 23.6667, -1, 76.3394, 0, 0, 19.2441, -0.758494, -1.67705, 0.683197, -0.100002, 10.4559, -1.01777, -0.758494, 19.2041, 19.2441;
6.749, 82.1218, 77.8782, 3, 20.5667, 23.5667, -1, 75.3782, 0, 0, 19.2019, -0.842818, -1.64116, 0.677392, -0.0998657, 10.4083, -1.09898, -0.842818, 19.1577, 19.2019;
6.799, 83.0808, 76.9192, 3, 20.5667, 23.5667, -1, 74.4192, 0, 0, 19.1557, -0.92539, -1.60553, 0.671582, -0.0997269, 10.3606, -1.17842, -0.92539, 19.1074, 19.1557;
6.849, 84.0373, 75.9627, 3, 20.4667, 23.4667, -1, 73.4627, 0, 0, 19.1053, -1.00622, -1.57016, 0.665765, -0.0995854, 10.313, -1.2561, -1.00622, 19.0531, 19.1053;
6.899, 84.9913, 75.0087, 3, 20.4667, 23.4667, -1, 72.5087, 0, 0, 19.0511, -1.08532, -1.53506, 0.659942, -0.0994412, 10.2655, -1.33203, -1.08532, 18.9949, 19.0511;
6.949, 85.9424, 74.0576, 3, 20.3667, 23.3667, -1, 71.5576, 0, 0, 18.9929, -1.16273, -1.50021, 0.654106, -0.099293, 10.2179, -1.40623, -1.16273, 18.9329, 18.9929;
6.999, 86.8906, 73.1094, 3, 20.3667, 23.3667, -1, 70.6094, 0, 0, 18.931, -1.23863, -1.46545, 0.648197, -0.099131, 10.1706, -1.47869, -1.23863, 18.8673, 18.931;
7.049, 87.8356, 72.1644, 3, 20.2667, 23.2667, -1, 69.6644, 0, 0, 18.8653, -1.31425, -1.42966, 0.641765, -0.0988806, 10.1244, -1.54938, -1.31425, 18.7978, 18.8653;
